order_id,order_date,customer_id,customer_name,customer_email,customer_segment,product_name,quantity,unit_price,discount_percent,shipping_region,shipping_city,shipping_cost,shipping_method,payment_method,payment_status,transaction_id,rating,review_text,return_flag,return_reason
ORD0012451,2023-01-02,CUST00152,Manish Kumar,manish.kumar@hotmail.com,Gold,Power Bank,2,1920.62,,North,Bangalore,72.73,Standard,Debit Card,Pending,TXN29242,,Excellent!,False,
ORD0012672,2024-01-17,CUST02425,Rahul Patel,rahul.patel@gmail.com,Premium,Tablet,9,24903.4,0.07,North,Pune,67.93,Express,Debit Card,Paid,TXN70837,5,Damaged,False,
ORD0019560,2024-01-04,CUST01725,Meera Joshi,no-email,Silver,Keyboard,3,2235.43,0.29,North,Jaipur,59.84,Standard,UPI,Paid,TXN35397,3,,False,
ORD0017577,2024-05-28,CUST02406,Kavita Gupta,kavita.gupta@gmail.com,Gold,Monitor,7,13431.26,0.23,North,Kolkata,56.34,Standard,Debit Card,Paid,TXN74900,4,Average,Yes,Defective
ORD0008682,2023-10-12,CUST02532,Rahul Gupta,rahul.gupta@yahoo.com,Standard,Keyboard,3,2734.13,0.04,North,Chennai,34.15,Same Day,Wallet,Paid,TXN64887,1,,Yes,Better price
ORD0001171,2023-09-27,CUST02096,Priya Joshi,priya.joshi@gmail.com,Premium,Phone Stand,6,886.18,0.14,East,Pune,85.47,Pickup,UPI,Paid,TXN90368,0,Damaged,False,
ORD0019466,2024-05-09,CUST01498,Sunil Malhotra,sunil.malhotra@hotmail.com,Standard,Mouse,9,711.31,0.14,West,Pune,96.41,Standard,NetBanking,Paid,TXN48757,5,Excellent!,True,Damaged
ORD0010375,2024-11-05,CUST00039,Manish Gupta,manish.gupta@hotmail.com,Gold,Power Bank,1,2099.31,0.02,West,Lucknow,73.47,Pickup,UPI,Paid,TXN43948,5,???,False,
ORD0019986,2023-07-12,CUST00956,Shweta Malhotra,shweta.malhotra@rediffmail.com,Standard,Keyboard,5,2412.23,0.39,North,Jaipur,29.93,Express,Debit Card,Chargeback,TXN24871,5,Good value,False,
ORD0016304,2024-01-02,CUST02844,Raj Yadav,raj.yadav@rediffmail.com,Premium,Mouse,10,798.08,0.09,South,Lucknow,94.79,Standard,NetBanking,Paid,TXN21260,5,Poor quality,False,
ORD0006793,2023-01-04,CUST00119,Manish Kumar,manish.kumar@hotmail.com,Gold,Speakers,2,4172.25,0.37,East,Jaipur,16.11,Standard,Debit Card,Paid,TXN69491,4,Good value,False,
ORD0005930,2023-10-16,CUST01608,Amit Patel,amit.patel@yahoo.com,Standard,Keyboard,5,2542.11,0.24,West,Ahmedabad,77.36,Express,UPI,Paid,TXN70942,3,Great product!,False,
ORD0017253,2023-12-15,CUST02505,Amit Joshi,amit.joshi@hotmail.com,Silver,Smart Watch,5,8211.45,0.22,South,Mumbai,76.31,Standard,NetBanking,Refunded,TXN98025,4,Poor quality,True,
ORD0019029,2024-01-08,CUST00113,Sunil Kumar,sunil.kumar@rediffmail.com,Silver,Keyboard,2,2709.77,,East,Kolkata,59.62,Express,Credit Card,Refunded,TXN63617,2,Late delivery,False,
ORD0019003,2024-11-07,CUST01868,Shweta Gupta,shweta.gupta@gmail.com,Gold,USB Cable,1,212.6,0.29,South,Chennai,71.82,Standard,Debit Card,Paid,TXN32829,5,,False,
ORD0011229,2023-03-24,CUST02649,Shweta Kumar,shweta.kumar@rediffmail.com,New,Printer,7,12040.92,,West,Ahmedabad,56.85,Standard,COD,Refunded,TXN14207,3,Poor quality,False,
ORD0001860,2024-04-01,CUST01267,Pooja Patel,pooja.patel@gmail.com,Silver,Mouse,10,,0.13,East,Mumbai,42.97,Express,Credit Card,Paid,TXN72637,4,Poor quality,False,
ORD0010170,2024-05-01,CUST01013,Amit Singh,amit.singh@rediffmail.com,,Power Bank,7,2185.36,0.1,West,Bangalore,85.48,Standard,Credit Card,Paid,TXN92167,3,Damaged,False,
ORD0000278,2023-02-15,CUST01552,Meera Malhotra,meera.malhotra@rediffmail.com,Standard,Smart Watch,4,6917.88,0.34,East,Kolkata,25.3,Standard,Debit Card,Paid,TXN33238,5,Will buy again,False,
ORD0016972,2023-10-04,CUST02452,Manish Singh,manish.singh@rediffmail.com,Standard,Speakers,10,4325.16,0.31,,MUMBAI,99.57,Standard,COD,Paid,TXN70544,5,Damaged,False,
ORD0015947,2023-08-10,CUST02231,Meera Malhotra,meera.malhotra@rediffmail.com,Gold,USB Cable,8,170.08,0.09,South,Jaipur,25.91,Express,UPI,Paid,TXN16899,,Damaged,Yes,Wrong item
ORD0006782,2024-12-03,CUST00472,Meera Joshi,meera.joshi@yahoo.com,Silver,Speakers,9,3877.38,0.35,,Delhi,72.72,Same Day,Credit Card,Paid,TXN82123,3,Damaged,False,
ORD0019635,2024-02-30,CUST02294,Alok Yadav,alok.yadav@rediffmail.com,New,Speakers,7,4241.55,0.19,West,Jaipur,97.25,Same Day,Credit Card,Pending,TXN19123,4,Late delivery,False,
ORD0016612,2024-03-28,CUST00116,Vikas Singh,vikas.singh@rediffmail.com,Standard,Webcam,7,2901.0,0.28,West,Mumbai,34.2,Express,UPI,,TXN56711,5,Great product!,False,
ORD0011781,2024-11-01,CUST01764,Shweta Gupta,shweta.gupta@hotmail.com,Silver,Tablet,6,24840.32,0.06,West,Ahmedabad,59.08,Standard,UPI,Paid,TXN15007,5,???,False,
ORD0001874,2023-02-20,CUST00271,Raj Gupta,raj.gupta@gmail.com,New,Tablet,6,26876.21,0.34,East,Ahmedabad,49.76,Express,Debit Card,Paid,TXN23459,3,Good value,False,
ORD0003122,2023-06-25,CUST01953,Pooja Yadav,pooja.yadav@gmail.com,Silver,Smart Watch,10,8322.54,0.02,South,Chennai,91.18,Standard,Debit Card,Paid,TXN93145,,,True,Damaged
ORD0008580,2023-02-02,CUST00501,,no-email,Silver,Keyboard,1,2858.78,0.15,North,Hyderabad,72.89,Standard,COD,Paid,TXN31246,4,Great product!,False,
ORD0001312,2023-12-17,CUST02188,Kavita Yadav,kavita.yadav@hotmail.com,Silver,Mouse,7,910.35,0.32,North, Chennai,32.67,Standard,NetBanking,Paid,TXN10683,4,???,No,
ORD0001033,2023-02-16,CUST02719,Neha Reddy,neha.reddy@rediffmail.com,New,Speakers,8,4459.89,0.33,South,Kolkata,56.61,Standard,,Pending,TXN30348,1,Good value,False,
ORD0008340,2023-07-11,CUST02154,Ritu Singh,ritu.singh@gmail.com,Silver,Keyboard,0,2728.15,0.32,South,Delhi,63.83,Pickup,Wallet,Paid,TXN85604,5,Excellent!,False,
ORD0014777,2024-11-02,CUST01130,Rahul Patel,rahul.patel@rediffmail.com,Standard,Monitor,8,16302.33,0.2,East,Pune,67.02,Same Day,Credit Card,Paid,TXN38742,5,Will buy again,Yes,Damaged
ORD0003407,2024-11-21,CUST00919,Anjali Sharma,anjali.sharma@hotmail.com,Standard,Printer,5,13605.45,0.17,South,Delhi,13.03,,Debit Card,Paid,TXN94338,5,Great product!,False,
ORD0006383,2023-06-01,CUST02223,Raj Patel,raj.patel@gmail.com,New,External HDD,4,6085.91,0.06,Central,Chennai,8.57,Standard,NetBanking,Chargeback,TXN77268,4,Good value,False,
ORD0015476,2024-10-04,CUST02212,Ritu Verma,ritu.verma@rediffmail.com,Premium,Headphones,8,3105.29,0.04,South,Mumbai,85.64,Express,UPI,Chargeback,TXN11822,2,Damaged,False,
ORD0014918,2024-01-04,CUST02570,Neha Joshi,no-email,Standard,Desk Lamp,4,,0.37,North,Ahmedabad,10.09,Express,Credit Card,Paid,TXN74249,4,Good value,False,
ORD0013862,2023-02-12,CUST01203,Shweta Verma,shweta.verma@rediffmail.com,New,Mouse,three,903.31,0.19,West,Kolkata,67.29,Standard,Credit Card,Refunded,TXN74050,3,Damaged,False,
ORD0000700,2024-02-01,CUST01948,Rahul Reddy,rahul.reddy@gmail.com,,Laptop,6,50417.48,0.36,North,Chennai,25.79,Pickup,UPI,Refunded,TXN64779,4,Excellent!,Yes,
ORD0017177,2024-04-06,CUST01154,Shweta Patel,shweta.patel@yahoo.com,Gold,Printer,2,60000,0.09,North,Jaipur,58.47,Standard,Credit Card,Pending,TXN51354,1,???,False,
ORD0007911,2023-04-03,CUST00265,Alok Singh,alok.singh@yahoo.com,Standard,Headphones,2,3110.06,0.28,South,Mumbai,89.58,Express,Debit Card,Pending,TXN16371,5,Will buy again,False,
ORD0013129,2023-01-08,CUST02535,Shweta Kumar,shweta.kumar@gmail.com,Premium,Printer,2,13379.65,0.07,South,Pune,60.32,,UPI,Paid,TXN84647,5,???,False,
ORD0000932,2023-11-03,CUST02939,,,Silver,Speakers,8,4517.74,0.13,South,Bangalore,77.64,Standard,UPI,Refunded,TXN16578,5,Great product!,False,
ORD0013679,2024-01-13,CUST00125,Ritu Yadav,ritu.yadav@hotmail.com,New,Desk Lamp,5,1496.41,0.28,West,Chennai,0.84,Standard,Credit Card,Paid,TXN70140,5,Excellent!,False,
ORD0012212,2024-03-22,CUST00528,Neha Yadav,neha.yadav@yahoo.com,New,Tablet,4,22532.37,1.5,Central,Hyderabad,92.68,Same Day,UPI,Paid,TXN52458,3,Will buy again,False,
ORD0000692,2024-07-06,CUST02769,Priya Reddy,priya.reddy@rediffmail.com,Gold,Router,8,2916.35,0.08,North,Delhi,94.16,Standard,COD,Paid,TXN88282,3,Not satisfied,False,
ORD0018336,2024-10-22,CUST00781,Amit Malhotra,amit.malhotra@gmail.com,Gold,Headphones,7,,0.32,North,Ahmedabad,32.69,,Debit Card,Pending,TXN50209,0,Average,False,
ORD0014180,2023-07-14,CUST02288,Ritu Joshi,ritu.joshi@hotmail.com,Standard,External HDD,10,5108.36,0.32,North,Ahmedabad,70.13,Express,UPI,Paid,TXN88235,4,NA,False,
ORD0006365,2023-12-27,CUST01918,Ritu Verma,ritu.verma@yahoo.com,Silver,Headphones,3,3275.84,-0.2,North,Mumbai,4.02,Standard,NetBanking,Paid,TXN33202,5,Poor quality,False,
ORD0001910,2024-10-24,CUST01806,Pooja Joshi,pooja.joshi@hotmail.com,Standard,External HDD,2,6292.86,0.05,North,Bangalore,37.75,Express,Debit Card,Paid,TXN10646,5,Not satisfied,False,
ORD0009022,2023-03-24,CUST02657,,invalid@@,Silver,Laptop,1,62054.32,0.22,North,Lucknow,11.32,Standard,NetBanking,Paid,TXN55033,5,Damaged,False,
ORD0011691,2024-03-01,CUST02272,Neha Joshi,neha.joshi@gmail.com,Premium,Smart Watch,9,7765.27,0.19,Central,Kolkata,1.1,Standard,Debit Card,Paid,TXN67597,,NA,False,
ORD0014989,2024-02-01,CUST01329,Vikas Patel,vikas.patel@rediffmail.com,Standard,Webcam,1,3023.73,0.02,East,Bangalore,68.26,Standard,Debit Card,Pending,TXN62517,5,Not satisfied,False,
ORD0010274,2023-03-01,CUST02573,Ritu Yadav,ritu.yadav@rediffmail.com,Standard,Mouse,10,906.08,0.03,South,Chennai,69.52,Standard,Debit Card,Paid,TXN17437,5,,False,
ORD0019725,2024-01-03,CUST00006,Rahul Reddy,rahul.reddy@yahoo.com,Premium,Keyboard,9,2671.72,0.18,East,Kolkata,96.04,Standard,NetBanking,Paid,TXN51287,4,Damaged,False,
ORD0014566,2024-05-13,CUST02879,Kavita Patel,kavita.patel@hotmail.com,Standard,Webcam,4,3046.16,0.19,South,Kolkata,56.77,Standard,NetBanking,Paid,TXN13683,3,Good value,False,
ORD0000045,2024-09-06,CUST01541,Priya Sharma,priya.sharma@rediffmail.com,Standard,External HDD,6,6752.86,0.29,South,Kolkata,88.36,,Debit Card,Paid,TXN44268,5,Damaged,False,
ORD0015390,2024-09-27,CUST00532,Amit Joshi,amit.joshi@yahoo.com,Standard,Keyboard,5,2353.23,,North,Kolkata,52.56,Standard,Debit Card,Paid,TXN90046,5,Late delivery,False,
ORD0003940,2024-02-30,CUST02432,Ritu Malhotra,ritu.malhotra@yahoo.com,Standard,Printer,1,11021.64,0.32,North,Lucknow,58.36,Standard,Debit Card,Failed,TXN65456,3,Late delivery,False,
ORD0009142,2023-02-24,CUST02996,Alok Yadav,alok.yadav@yahoo.com,Gold,Webcam,10,2849.6,0.39,West,Ahmedabad,9.46,Express,Debit Card,Paid,TXN52001,5,Poor quality,False,
ORD0007109,2023-05-03,CUST01775,Anjali Yadav,anjali.yadav@hotmail.com,Silver,Laptop,2,53544.81,0.11,East,Bangalore,1.71,Standard,Wallet,Paid,TXN46833,,???,False,
ORD0015506,2024-12-27,CUST00407,Manish Yadav,manish.yadav@rediffmail.com,Premium,Phone Stand,2,805.28,0.29,North,Delhi,78.38,Pickup,UPI,Refunded,TXN78600,2,,False,
ORD0016384,2023-02-06,CUST00035,Amit Joshi,amit.joshi@gmail.com,Standard,Phone Stand,-5,820.8,0.35,East,Bangalore,43.61,Standard,Debit Card,Paid,TXN47645,1,Will buy again,False,
ORD0004320,2024-07-13,CUST01418,Neha Patel,neha.patel@yahoo.com,Standard,Headphones,2,3874.81,0.11,West,Delhi,89.14,Express,Debit Card,Paid,TXN10374,5,Excellent!,No,
ORD0002966,2024-07-03,CUST01646,Suresh Malhotra,suresh.malhotra@hotmail.com,Silver,Laptop,7,61193.82,0.28,West,Pune,8.67,Express,Credit Card,Paid,TXN57729,2,Excellent!,False,
ORD0003970,2023-09-09,CUST01602,Kavita Reddy,kavita.reddy@hotmail.com,Premium,Smart Watch,9,7809.77,0.12,North,Hyderabad,85.21,Standard,NetBanking,Paid,TXN55033,4,Good value,No,
ORD0009380,2024-02-23,CUST00405,Raj Kumar,no-email,Standard,Speakers,1,4196.26,0.4,North,Pune,50.19,Express,Debit Card,Pending,TXN95254,5,,False,
ORD0004927,2023-11-20,CUST02167,Sunil Malhotra,sunil.malhotra@gmail.com,New,Headphones,3,3792.48,0.04,North,Delhi,14.49,,Wallet,Refunded,TXN60252,4,Average,True,Not needed
ORD0018082,2024-10-10,CUST01624,Kavita Yadav,kavita.yadav@gmail.com,Standard,External HDD,7,5946.81,0.16,East,Delhi,38.46,Standard,Credit Card,Paid,TXN13410,3,Good value,False,
ORD0014617,2023-02-03,CUST01690,Anjali Patel,anjali.patel@rediffmail.com,Standard,Tablet,6,21358.82,0.1,East,Chennai,23.28,Express,UPI,Paid,TXN29236,5,Not satisfied,False,
ORD0013972,2024-01-03,CUST00114,Manish Malhotra,manish.malhotra@hotmail.com,Gold,Headphones,9,3401.69,0.0,North,Lucknow,20.88,Standard,Credit Card,Pending,TXN97755,4,Not satisfied,False,
ORD0008477,2024-11-13,CUST02368,Sunil Verma,sunil.verma@rediffmail.com,Standard,USB Cable,2,218.44,0.15,West,Delhi,35.68,Standard,Debit Card,Paid,TXN29522,1,Good value,False,
ORD0015348,2023-03-06,CUST02693,Neha Gupta,neha.gupta@yahoo.com,Standard,Webcam,8,3401.42,0.11,Central,Jaipur,83.66,Pickup,Credit Card,Pending,TXN19262,5,Late delivery,False,
ORD0007479,2023-06-21,CUST02502,Manish Reddy,manish.reddy@rediffmail.com,Silver,Gaming Chair,1,,0.02,West,Mumba,27.4,Standard,COD,Paid,TXN32996,0,Will buy again,False,
ORD0010267,2023-08-15,CUST01106,Neha Singh,neha.singh@yahoo.com,Premium,Router,10,3334.78,0.22,South,Ahmedaba,12.65,Standard,Debit Card,Paid,TXN83796,4,???,False,
ORD0006309,2023-08-28,CUST02001,Ritu Malhotra,ritu.malhotra@yahoo.com,Silver,External HDD,-2,5157.15,2.5,South,Delhi,69.62,Standard,UPI,Paid,TXN43341,1,Will buy again,False,
ORD0004160,2023-08-05,CUST01292,Raj Malhotra,raj.malhotra@yahoo.com,Silver,Monitor,7,13186.93,0.19,West,Bangalore,35.4,Standard,UPI,Paid,TXN82701,5,Damaged,False,
ORD0003093,2023-01-10,CUST02495,Amit Singh,amit.singh@rediffmail.com,Silver,Headphones,1,3346.18,0.39,West,Kolkata,68.75,Standard,UPI,Paid,TXN73190,3,Damaged,,
ORD0018466,2023-02-17,CUST00575,Sunil Gupta,sunil.gupta@gmail.com,Premium,Speakers,1,4200.92,0.29,North,Kolkata ,26.0,Standard,Debit Card,Pending,TXN34100,5,Great product!,False,
ORD0012749,2023-01-10,CUST01849,Suresh Verma,suresh.verma@rediffmail.com,Silver,Webcam,9,3408.48,0.24,West,jaipur,80.95,Standard,Credit Card,Pending,TXN73461,5,Late delivery,Y,Wrong item
ORD0007955,2024-07-13,CUST01531,Ritu Gupta,ritu.gupta@hotmail.com,Standard,Webcam,5,contact,0.01,East,Kolkata,27.78,Standard,Credit Card,Paid,TXN16952,5,???,False,
ORD0005556,2024-06-14,CUST02172,Manish Verma,manish.verma@gmail.com,Premium,Headphones,6,3289.47,0.33,West,Pune,94.38,Standard,Credit Card,,TXN38454,3,Poor quality,,
ORD0016350,2024-01-15,CUST02090,Kavita Sharma,kavita.sharma@gmail.com,Premium,Webcam,3,2846.34,0.1,East,Hyderabad,89.03,Express,COD,Paid,TXN73526,5,Damaged,False,
ORD0015791,2024-02-07,CUST01983,Sunil Reddy,sunil.reddy@hotmail.com,Standard,Phone Stand,1,901.66,0.17,West,Bangalore,72.86,Standard,NetBanking,Paid,TXN86124,1,Great product!,No,
ORD0012516,2023-12-28,CUST02766,Priya Sharma,priya.sharma@hotmail.com,Standard,External HDD,8,6690.61,0.2,South,Delhi,41.45,Standard,UPI,Pending,TXN15976,2,Not satisfied,False,
ORD0003983,2024-12-09,CUST02285,Priya Patel,priya.patel@yahoo.com,New,Monitor,one,15570.15,0.24,South,Delhi,11.73,Standard,COD,Paid,TXN83647,5,Poor quality,False,
ORD0004291,2023-10-23,CUST01330,Suresh Reddy,no-email,Silver,Webcam,8,3207.81,0.12,East,Jaipur,17.75,Same Day,UPI,Failed,TXN43010,3,NA,False,
ORD0006941,2023-04-25,CUST02020,Sunil Sharma,sunil.sharma@rediffmail.com,,Router,10,2829.87,0.39,South,Kolkata,37.36,Same Day,COD,Paid,TXN92374,5,Poor quality,False,
ORD0019004,2023-09-21,CUST00178,Raj Verma,raj.verma@gmail.com,Standard,Monitor,4,15790.76,0.06,,Kolkata,29.75,Standard,Debit Card,Paid,TXN87726,5,Will buy again,,
ORD0001405,2023-02-17,CUST02572,Kavita Singh,kavita.singh@hotmail.com,Silver,USB Cable,7,182.95,,North,Chennai,10.42,Same Day,COD,Paid,TXN68976,5,Good value,False,
ORD0003196,2023-04-04,CUST02162,Manish Gupta,manish.gupta@hotmail.com,New,Gaming Chair,5,N/A,0.15,Central,Chennai,77.0,Standard,,Paid,TXN18094,4,???,Y,Damaged
ORD0016566,2023-07-19,CUST02271,Meera Reddy,meera.reddy@rediffmail.com,Standard,Router,9,2864.12,0.07,North,Pune,58.86,Standard,UPI,Failed,TXN67509,5,,False,
ORD0006125,2023-06-16,CUST02147,Sunil Reddy,sunil.reddy@gmail.com,Standard,Phone Stand,3,890.63,0.39,East,Mumbai,81.56,Standard,COD,Chargeback,TXN38438,4,Excellent!,False,
ORD0001095,2024-08-26,CUST02704,Kavita Joshi,kavita.joshi@gmail.com,New,Webcam,8,2626.52,0.35,West,Pune,92.73,Pickup,Debit Card,Paid,TXN59212,5,Average,False,
ORD0000970,2024-06-24,CUST01042,Alok Gupta,alok.gupta@hotmail.com,Silver,Router,3,2622.69,0.22,West,Mumbai,98.77,Same Day,Credit Card,Paid,TXN37607,5,Average,False,
ORD0018809,2024-06-20,CUST01770,Alok Patel,alok.patel@rediffmail.com,Silver,Laptop,6,51169.45,0.15,North,Mumbai,3.77,Standard,Debit Card,Paid,TXN54884,3,,False,
ORD0006544,2024-04-17,CUST02428,Suresh Verma,suresh.verma@gmail.com,Standard,Keyboard,5,2329.29,0.22,Central,Pune,34.89,Standard,Debit Card,Pending,TXN42787,5,Good value,False,
ORD0011927,2023-07-22,CUST01134,Ritu Yadav,ritu.yadav@yahoo.com,Standard,Mouse,2,914.35,-0.5,North,Jaipur,77.9,Same Day,Wallet,Paid,TXN44164,1,Late delivery,False,
ORD0009118,2024-11-22,CUST00183,Meera Sharma,meera.sharma@hotmail.com,Standard,Tablet,8,24881.71,0.16,North,Kolkata,52.5,,Credit Card,Pending,TXN37186,3,NA,False,
ORD0015973,2024-11-01,CUST02312,Manish Sharma,manish.sharma@rediffmail.com,Gold,Desk Lamp,1,1292.61,0.25,North,Jaipur,94.56,Standard,Debit Card,Failed,TXN27024,0,Good value,False,
ORD0012364,2023-08-04,CUST02067,Vikas Kumar,vikas.kumar@hotmail.com,Premium,External HDD,4,5856.88,0.28,South,Hyderabad,67.27,Same Day,UPI,Paid,TXN60741,5,Great product!,False,
ORD0017134,2024-12-16,CUST00245,Anjali Reddy,anjali.reddy@gmail.com,Gold,Monitor,3,-15000,0.2,South,Delhi,77.27,Standard,Debit Card,Paid,TXN14637,5,Great product!,False,
ORD0010077,2023-02-03,CUST01481,Kavita Kumar,kavita.kumar@hotmail.com,Standard,Desk Lamp,4,1468.28,0.29,South,Chennai,85.91,Express,NetBanking,Paid,TXN52257,5,Good value,False,
ORD0012918,2024-10-21,CUST02908,Manish Malhotra,manish.malhotra@yahoo.com,Gold,Printer,8,11587.86,0.13,East,Lucknow,37.17,Same Day,UPI,Pending,TXN66332,5,Damaged,False,
ORD0002844,2024-02-03,CUST02516,Shweta Reddy,shweta.reddy@gmail.com,Gold,Laptop,one,61987.51,0.13,South,Ahmedabad,85.34,Standard,Credit Card,Paid,TXN91238,5,Will buy again,False,
ORD0002852,2024-07-16,CUST00633,Pooja Kumar,pooja.kumar@hotmail.com,Standard,Tablet,5,24958.83,0.11,East,Jaipur,52.34,,Debit Card,Paid,TXN28590,5,,False,
ORD0004816,2023-03-11,CUST01327,Rahul Joshi,rahul.joshi@gmail.com,Standard,Speakers,10,3691.89,0.02,North,Kolkata,59.37,Pickup,UPI,Paid,TXN81433,4,Average,False,
ORD0019261,2024-07-14,CUST00057,Pooja Joshi,user@domain,Standard,Desk Lamp,5,1371.76,0.19,North,Mumbai,4.9,Standard,NetBanking,Failed,TXN84068,5,Late delivery,False,
ORD0005957,2024-07-27,CUST01291,Meera Patel,meera.patel@rediffmail.com,Standard,Power Bank,8,1727.52,0.07,North,Jaipur,82.74,Express,Credit Card,Paid,TXN54470,5,Average,False,
ORD0017579,2024-06-18,CUST00784,Alok Joshi,alok.joshi@hotmail.com,Silver,Phone Stand,6,868.37,0.23,West,Jaipur,18.58,Standard,Debit Card,Paid,TXN65067,4,Damaged,False,
ORD0011221,2024-10-27,CUST01179,Raj Malhotra,raj.malhotra@gmail.com,Premium,Laptop,1,55860.41,0.18,South,Bangalore,12.32,Same Day,Credit Card,Paid,TXN50252,5,Damaged,False,
ORD0001828,2024-03-07,CUST00060,,@.com,Gold,External HDD,1,5485.58,2.5,North,Bangalore,66.57,Standard,Credit Card,Paid,TXN49276,5,Not satisfied,False,
ORD0004472,2023-05-11,CUST01678,Suresh Patel,suresh.patel@rediffmail.com,Silver,Laptop,-1,56533.39,0.12,South,Hyderabad,36.32,Standard,Credit Card,Paid,TXN91698,0,Average,False,
ORD0000465,2023-09-10,CUST01174,Rahul Patel,rahul.patel@yahoo.com,Standard,Power Bank,5,1703.34,,South,Chennai,70.56,Standard,Debit Card,Refunded,TXN50376,,,False,
ORD0012541,2024-11-13,CUST02664,,invalid@@,Premium,Speakers,2,3510.5,0.36,North,Chennai,78.01,Standard,UPI,Pending,TXN56108,2,,False,
ORD0013375,2023-03-25,CUST00270,Alok Yadav,alok.yadav@gmail.com,Gold,Laptop,7,58775.07,0.09,South,Ahmedabad,37.72,Pickup,Wallet,Paid,TXN28388,1,Excellent!,No,
ORD0018716,2023-02-08,CUST02955,,user@domain,Gold,USB Cable,10,223.72,0.31,South,Jaipur,74.01,Standard,Credit Card,Pending,TXN61876,,NA,False,
ORD0011819,2024-11-20,CUST01632,Alok Malhotra,alok.malhotra@hotmail.com,Premium,Desk Lamp,2,1540.84,0.26,North,Mumbai,61.81,Standard,UPI,Pending,TXN41591,4,Average,N,
ORD0001790,2023-12-15,CUST00084,Alok Gupta,alok.gupta@rediffmail.com,New,Printer,10,10236.49,0.39,West,Hyderabad,23.86,Express,Debit Card,Pending,TXN60983,5,Late delivery,False,
ORD0000141,2024-09-16,CUST01165,Raj Verma,raj.verma@gmail.com,Silver,Keyboard,7,2141.95,0.11,North,Hyderabad,81.87,Express,COD,,TXN38216,4,Damaged,False,
ORD0002060,2024-08-16,CUST01324,Kavita Patel,kavita.patel@rediffmail.com,Standard,Monitor,7,16366.73,0.37,South,Ahmedabad,46.83,Express,Credit Card,Pending,TXN55967,3,Poor quality,False,
ORD0013180,15/01/2024,CUST00261,Ritu Yadav,ritu.yadav@rediffmail.com,Standard,Printer,10,10610.81,0.29,West,Ahmedabad,38.49,Express,Wallet,Refunded,TXN27747,5,Late delivery,False,
ORD0007144,2023-11-09,CUST01813,Anjali Reddy,anjali.reddy@rediffmail.com,Silver,Keyboard,7,2527.24,0.22,South,Bangalore,76.47,Standard,Credit Card,Pending,TXN99190,4,Late delivery,False,
ORD0019896,2024-03-25,CUST01053,Rahul Sharma,rahul.sharma@hotmail.com,Silver,Phone Stand,3,4000,0.28,North,Hyderabad,88.11,Express,Credit Card,Refunded,TXN36503,2,Will buy again,False,
ORD0012206,2023-07-24,CUST00955,Manish Reddy,manish.reddy@rediffmail.com,Standard,Keyboard,1,2506.4,0.21,Central,Kolkata,85.99,Same Day,Credit Card,Refunded,TXN98177,3,Will buy again,False,
ORD0014199,2024-03-26,CUST01930,Rahul Patel,rahul.patel@yahoo.com,Gold,Laptop,8,63060.15,0.08,North,Bangalor,75.34,Standard,UPI,Paid,TXN59846,3,???,False,
ORD0001903,2024-11-04,CUST00540,Ritu Joshi,ritu.joshi@yahoo.com,Silver,Laptop,2,52396.89,0.13,South,Jaipur,29.96,Standard,Debit Card,Paid,TXN17617,4,,False,
ORD0019994,2024-02-07,CUST02410,Suresh Patel,suresh.patel@hotmail.com,Silver,Smart Watch,1,,0.01,South,Mumbai,65.21,Express,NetBanking,Paid,TXN76068,4,,,
ORD0015623,2023-02-27,CUST00768,Suresh Singh,suresh.singh@yahoo.com,Silver,Monitor,4,16319.03,0.3,South,Kolkata,43.2,Standard,Debit Card,Paid,TXN29170,5,Good value,False,
ORD0014408,2023-02-24,CUST00093,Neha Verma,neha.verma@yahoo.com,Silver,Tablet,2,25409.99,0.34,West,Lucknow,73.5,Pickup,UPI,Paid,TXN45206,2,Late delivery,False,
ORD0004687,2024-02-11,CUST01243,Ritu Verma,ritu.verma@hotmail.com,Gold,Power Bank,2,1704.55,0.03,West,Bangalore,16.15,Standard,Credit Card,Paid,TXN35595,5,???,False,
ORD0017194,2024-05-16,CUST01050,Vikas Gupta,vikas.gupta@gmail.com,Silver,Smart Watch,1,8617.27,0.26,North,Bangalore,37.12,Standard,NetBanking,Paid,TXN87290,3,Not satisfied,False,
ORD0008091,2023-02-24,CUST02760,Pooja Reddy,pooja.reddy@yahoo.com,New,Printer,1,10665.07,0.25,North,Chennai,59.02,Standard,NetBanking,,TXN60448,2,,Y,Damaged
ORD0004923,2024-10-23,CUST02674,Amit Gupta,amit.gupta@yahoo.com,Standard,Gaming Chair,2,10590.24,0.13,North,Bangalore,26.59,Standard,COD,Paid,TXN52862,5,Poor quality,False,
ORD0015834,2024-05-06,CUST02587,Suresh Gupta,suresh.gupta@rediffmail.com,Gold,Mouse,6,908.19,0.24,South,Jaipur,19.55,Standard,NetBanking,Pending,TXN32787,4,Average,,
